WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
70.0,3.0,4.0,,,,,1017.3,3.2,6.7,1.3,,,
60.0,3.0,4.0,0.9,9.0,6.1,147.0,1017.3,3.2,6.6,1.4,,,
60.0,3.0,4.0,,,,,1017.1,3.1,6.6,1.3,,-1.5,
50.0,3.0,5.0,0.9,,6.2,164.0,1016.8,3.2,6.6,1.4,,,
30.0,4.0,5.0,0.9,8.0,6.2,164.0,1016.6,3.1,6.7,1.4,,,
30.0,4.0,4.0,,,,,1016.6,3.0,6.6,1.3,,,
30.0,4.0,5.0,,,,,1016.4,3.1,6.7,1.4,,,
30.0,4.0,5.0,1.0,9.0,6.5,153.0,1016.0,3.2,6.7,1.6,,,
30.0,5.0,6.0,,,,,1015.4,3.3,6.7,1.8,,-3.3,
30.0,5.0,6.0,,,,,1015.1,3.2,6.6,1.8,,,
30.0,6.0,7.0,1.0,8.0,6.5,154.0,1015.2,3.0,6.7,1.8,,,
30.0,6.0,7.0,,,,,1015.0,2.9,6.6,1.8,,,
30.0,6.0,8.0,,,,,1014.6,2.8,6.6,1.8,,,
30.0,7.0,8.0,1.0,8.0,5.1,153.0,1014.3,2.8,6.6,1.8,,,
20.0,7.0,9.0,,,,,1014.1,2.8,6.6,1.9,,-3.8,
30.0,7.0,9.0,1.0,,4.9,156.0,1013.7,2.6,6.6,1.7,,,
30.0,7.0,8.0,1.0,8.0,4.9,156.0,1013.4,2.7,6.6,1.8,,,
30.0,7.0,9.0,,,,,1013.2,2.7,6.6,1.8,,,
40.0,7.0,8.0,,,,,1013.1,2.7,6.6,1.8,,,
40.0,7.0,9.0,1.1,9.0,4.9,153.0,1012.8,2.7,6.6,1.8,,,
40.0,7.0,9.0,,,,,1012.7,2.8,6.6,1.8,,-4.3,
40.0,7.0,8.0,,,,,1012.7,2.8,6.6,1.7,,,
30.0,8.0,9.0,1.1,9.0,4.6,155.0,1012.7,2.9,6.6,1.8,,,
20.0,8.0,9.0,,,,,1012.6,2.8,6.6,1.7,,,
20.0,8.0,9.0,,,,,1012.4,2.6,6.6,1.6,,,
20.0,8.0,9.0,1.1,8.0,4.6,172.0,1012.0,2.5,6.6,1.6,,,
20.0,8.0,9.0,,,,,1012.2,2.4,6.6,1.5,,-3.4,
20.0,8.0,9.0,,,,,1011.9,2.3,6.6,1.4,,,
20.0,8.0,9.0,1.1,8.0,4.4,163.0,1011.8,2.2,6.6,1.3,,,
20.0,8.0,9.0,,,,,1011.5,2.1,6.6,1.2,,,
20.0,8.0,10.0,,,,,1011.1,,6.6,,,,
20.0,8.0,10.0,1.1,8.0,4.2,162.0,1010.9,2.2,6.6,1.4,,,
20.0,9.0,10.0,,,,,1010.7,2.2,6.6,1.4,,-3.5,
20.0,8.0,10.0,,,,,1010.8,2.2,6.6,1.4,,,
20.0,8.0,10.0,1.1,8.0,4.4,163.0,1010.5,2.2,6.6,1.3,,,
30.0,8.0,10.0,,,,,1010.5,2.3,6.6,1.4,,,
30.0,9.0,10.0,1.1,,4.3,167.0,1010.3,2.2,6.5,1.3,,,
30.0,8.0,10.0,1.1,8.0,4.3,167.0,1010.2,2.2,6.6,1.2,,,
30.0,8.0,10.0,,,,,1009.6,2.3,6.6,1.3,,-3.3,
30.0,8.0,10.0,,,,,1010.0,2.3,6.6,1.3,,,
30.0,8.0,10.0,1.2,8.0,4.4,170.0,1009.6,2.2,6.6,1.1,,,
20.0,8.0,9.0,,,,,1010.0,2.3,6.6,1.3,,,
20.0,8.0,9.0,,,,,1009.6,2.2,6.5,1.2,,,
20.0,7.0,9.0,1.2,8.0,4.2,159.0,1010.0,2.1,6.5,1.2,,,
10.0,7.0,8.0,,,,,1009.9,2.1,6.5,1.2,,-2.2,
360.0,7.0,8.0,,,,,1010.3,1.9,6.5,1.1,,,
360.0,7.0,8.0,1.2,8.0,4.4,152.0,1010.7,1.7,6.4,1.0,,,
340.0,7.0,8.0,,,,,1010.1,1.6,6.4,1.0,,,
340.0,7.0,9.0,1.1,7.0,4.4,169.0,1010.1,1.5,6.4,1.0,,,
330.0,8.0,9.0,,,,,1010.2,1.4,6.4,0.9,,-0.5,
330.0,8.0,10.0,,,,,1010.6,1.5,6.3,1.0,,,
320.0,9.0,10.0,1.2,8.0,4.4,154.0,1010.7,1.4,5.6,1.0,,,
330.0,9.0,10.0,,,,,1010.5,1.5,5.5,1.1,,,
330.0,9.0,10.0,,,,,1010.5,1.4,5.5,1.0,,,
330.0,9.0,12.0,1.1,8.0,4.1,164.0,1010.2,1.4,5.5,1.0,,,
330.0,10.0,12.0,,,,,1010.5,1.3,5.5,0.9,,0.9,
320.0,10.0,12.0,,,,,1010.6,1.4,5.5,1.0,,,
320.0,11.0,12.0,1.1,8.0,4.0,156.0,1010.2,1.3,5.6,0.8,,,
320.0,11.0,13.0,,,,,1010.3,1.3,5.5,0.8,,,
330.0,11.0,13.0,,,,,1010.0,1.2,5.5,0.7,,,
330.0,11.0,13.0,1.2,4.0,4.0,3.0,1009.9,1.3,5.5,0.8,,,
330.0,11.0,13.0,,,,,1009.7,1.2,5.5,0.7,,-0.4,
340.0,11.0,13.0,1.2,,4.1,334.0,1009.4,1.3,5.6,0.7,,,
340.0,11.0,13.0,1.2,4.0,4.1,334.0,1009.5,1.3,5.5,0.7,,,
340.0,11.0,13.0,,,,,1009.4,1.3,5.5,0.5,,,
340.0,11.0,13.0,,,,,1009.4,1.4,5.5,0.4,,,
340.0,12.0,14.0,1.3,4.0,4.1,341.0,1009.3,1.4,5.5,0.1,,,
340.0,12.0,14.0,,,,,1009.5,1.5,5.5,-0.2,,-0.9,
330.0,12.0,14.0,1.2,,4.0,313.0,1009.4,1.6,5.5,-0.2,,,
330.0,11.0,13.0,1.2,4.0,4.0,313.0,1009.6,1.6,5.6,-0.4,,,
330.0,11.0,13.0,,,,,1009.6,1.5,5.5,-0.6,,,
330.0,11.0,14.0,,,,,1009.9,1.4,5.6,-1.0,,,
330.0,10.0,13.0,1.2,4.0,3.9,340.0,1009.9,1.5,5.6,-0.8,,,
320.0,10.0,12.0,,,,,1010.1,1.4,5.6,-1.1,,-0.4,
320.0,11.0,12.0,,,,,1010.1,1.5,5.6,-1.3,,,
320.0,10.0,11.0,1.1,4.0,3.9,341.0,1010.2,1.5,5.6,-1.4,,,
310.0,9.0,11.0,,,,,1010.4,1.5,5.6,-1.4,,,
310.0,9.0,11.0,,,,,1010.2,1.5,5.6,-1.2,,,
310.0,9.0,10.0,1.1,4.0,3.9,333.0,1010.1,1.4,5.6,-1.4,,,
310.0,9.0,10.0,,,,,1010.1,1.5,5.6,-1.5,,0.6,
300.0,10.0,12.0,1.1,,4.0,320.0,1010.3,1.3,5.6,-1.6,,,
300.0,10.0,11.0,1.1,4.0,4.0,320.0,1010.3,1.2,5.6,-1.9,,,
300.0,9.0,12.0,,,,,1010.2,1.2,5.6,-2.0,,,
300.0,8.0,10.0,1.1,,4.0,317.0,1010.0,1.2,5.6,-1.9,,,
300.0,8.0,10.0,1.1,4.0,4.0,317.0,1010.0,1.0,5.6,-2.0,,,
300.0,8.0,10.0,,,,,1009.9,0.9,5.6,-1.9,,0.6,
300.0,8.0,11.0,,,,,1010.1,0.9,5.6,-1.9,,,
290.0,8.0,11.0,1.0,4.0,4.0,309.0,1010.2,0.8,5.6,-2.1,,,
290.0,9.0,11.0,,,,,1010.5,0.6,5.6,-2.6,,,
300.0,9.0,10.0,,,,,1010.6,0.6,5.6,-2.4,,,
280.0,9.0,11.0,1.0,4.0,4.0,310.0,1010.6,0.4,,-1.7,,,
280.0,9.0,11.0,,,,,1010.7,0.0,5.6,-1.8,,0.6,
270.0,9.0,12.0,,,,,1011.0,-0.4,5.6,-2.3,,,
270.0,9.0,12.0,1.0,4.0,4.1,290.0,1011.1,-0.5,5.6,-2.6,,,
270.0,9.0,11.0,,,,,1011.3,-0.5,5.6,-2.7,,,
270.0,8.0,10.0,,,,,1011.3,-0.6,5.6,-3.0,,,
280.0,8.0,9.0,1.0,4.0,4.1,299.0,1011.3,-0.8,5.6,-3.3,,,
270.0,8.0,10.0,,,,,1011.3,-0.8,5.6,-3.4,,1.2,
280.0,8.0,9.0,,,,,1011.1,-0.9,5.6,-3.5,,,
270.0,7.0,8.0,1.0,4.0,4.0,298.0,1011.1,-1.0,5.6,-3.5,,,
270.0,7.0,9.0,,,,,1010.9,-1.2,5.6,-3.8,,,
270.0,7.0,9.0,,,,,1011.0,-1.2,5.6,-3.7,,,
260.0,8.0,10.0,1.0,4.0,4.1,300.0,1011.2,-1.2,5.6,-3.5,,,
260.0,8.0,11.0,,,,,1011.1,-1.5,5.6,-3.7,,1.4,
260.0,9.0,10.0,1.0,,4.1,128.0,1011.3,-2.0,5.6,-4.2,,,
270.0,9.0,11.0,1.0,8.0,4.1,128.0,1011.6,-2.2,5.6,-4.5,,,
270.0,9.0,11.0,,,,,1011.9,-2.2,5.6,-4.6,,,
260.0,10.0,13.0,,,,,1012.0,-2.3,5.6,-4.7,,,
270.0,11.0,13.0,1.0,4.0,4.0,280.0,1012.1,-2.4,5.7,-4.8,,,
270.0,12.0,14.0,,,,,1012.1,-2.7,5.6,-5.1,,1.6,
270.0,11.0,14.0,,,,,1012.2,-2.7,5.7,-5.1,,,
280.0,12.0,15.0,1.2,4.0,3.9,274.0,1012.7,-2.6,5.7,-5.0,,,
270.0,12.0,14.0,,,,,1013.0,-2.6,5.6,-5.1,,,
280.0,11.0,14.0,,,,,1012.8,-2.7,5.7,-5.2,,,
280.0,12.0,14.0,1.4,4.0,4.1,291.0,1012.8,-2.9,5.7,-5.5,,,
280.0,11.0,13.0,,,,,1012.9,-2.7,5.7,-5.2,,1.5,
280.0,11.0,13.0,,,,,1012.7,-2.8,5.7,-5.3,,,
280.0,11.0,13.0,1.4,4.0,4.1,292.0,1013.0,-2.7,5.8,-5.3,,,
280.0,11.0,13.0,,,,,1013.2,-2.7,5.8,-5.3,,,
280.0,11.0,13.0,,,,,1013.4,-2.7,5.8,-5.3,,,
280.0,11.0,14.0,1.3,5.0,4.1,297.0,1013.3,-2.9,5.8,-5.6,,,
280.0,10.0,12.0,,,,,1013.1,-2.9,5.8,-5.6,,1.8,
280.0,10.0,12.0,,,,,1013.2,-3.0,5.8,-5.8,,,
280.0,9.0,11.0,1.2,4.0,4.0,298.0,1013.3,-3.1,5.9,-6.0,,,
280.0,9.0,12.0,,,,,1013.6,-3.0,5.9,-5.9,,,
280.0,8.0,11.0,,,,,1013.8,-3.1,5.9,-6.2,,,
270.0,9.0,11.0,1.1,4.0,4.0,303.0,1014.4,-2.9,5.9,-5.9,,,
270.0,9.0,11.0,,,,,1014.2,-3.2,5.9,-6.6,,1.9,
280.0,9.0,11.0,1.0,,4.0,295.0,1014.2,-3.2,5.9,-6.8,,,
270.0,10.0,11.0,1.0,4.0,4.0,295.0,1014.3,-3.2,5.9,-6.9,,,
270.0,9.0,11.0,,,,,1014.6,-3.4,5.9,-7.6,,,
270.0,10.0,12.0,,,,,1014.7,-3.1,6.0,-7.3,,,
280.0,10.0,12.0,1.0,4.0,3.9,292.0,1014.8,-3.1,6.0,-7.5,,,
270.0,11.0,13.0,,,,,1015.0,-2.9,6.1,-7.7,,1.9,
270.0,11.0,13.0,,,,,1015.1,-2.8,6.0,-8.0,,,
270.0,11.0,14.0,1.0,4.0,3.8,287.0,1015.2,-2.6,6.1,-7.6,,,
280.0,12.0,14.0,,,,,1015.2,-2.7,6.1,-7.8,,,
280.0,11.0,13.0,1.1,,3.9,295.0,1015.4,-2.7,6.1,-7.8,,,
280.0,11.0,13.0,1.1,4.0,3.9,295.0,1015.3,-2.3,6.2,-7.5,,,
280.0,12.0,14.0,,,,,1015.4,-1.9,6.2,-7.2,,2.2,
280.0,11.0,13.0,,,,,1015.2,-1.9,6.2,-7.1,,,
280.0,10.0,12.0,1.1,4.0,3.9,293.0,1015.4,-1.9,6.3,-7.0,,,
280.0,9.0,12.0,,,,,1015.5,-2.0,6.3,-7.1,,,
270.0,9.0,12.0,,,,,1015.6,-2.1,6.3,-7.5,,,
280.0,9.0,11.0,1.1,4.0,3.9,310.0,1015.5,-2.0,6.4,-7.3,,,
260.0,9.0,11.0,,,,,1015.6,-1.8,6.4,-7.0,,1.4,
260.0,8.0,10.0,,,,,1015.5,-1.6,6.3,-6.8,,,
250.0,9.0,10.0,1.0,4.0,3.8,301.0,1015.4,-1.4,6.4,-6.7,,,
260.0,8.0,10.0,,,,,1015.3,-1.4,6.4,-6.8,,,
250.0,9.0,11.0,,,,,1015.3,-1.2,6.4,-6.8,,,
260.0,9.0,11.0,0.9,4.0,3.8,291.0,1015.4,-1.1,6.4,-6.8,,,
250.0,9.0,11.0,,,,,1015.3,-0.8,,-6.3,,0.5,
250.0,9.0,11.0,,,,,1015.2,-0.7,6.4,-6.4,,,
250.0,9.0,11.0,0.9,4.0,3.7,285.0,1015.1,-0.5,6.4,-6.7,,,
250.0,8.0,10.0,,,,,1014.8,-0.4,6.4,-6.3,,,
250.0,9.0,11.0,,,,,1014.7,-0.1,6.4,-5.8,,,
240.0,9.0,13.0,0.9,3.0,3.6,278.0,1014.4,0.0,6.4,-6.0,,,
240.0,9.0,11.0,,,,,1014.3,0.0,6.4,-6.2,,-1.0,
250.0,8.0,10.0,,,,,1014.3,0.1,6.4,-5.6,,,
240.0,9.0,12.0,0.8,3.0,3.7,259.0,1014.1,0.1,6.4,-5.6,,,
240.0,10.0,12.0,,,,,1014.1,0.2,6.4,-5.6,,,
240.0,11.0,14.0,,,,,1014.2,0.3,6.4,-5.7,,,
240.0,11.0,13.0,1.0,4.0,3.8,239.0,1014.3,0.4,6.5,-5.7,,,
250.0,10.0,12.0,,,,,1014.4,0.3,6.4,-5.7,,-1.2,
250.0,10.0,13.0,,,,,1014.5,0.4,6.5,-5.4,,,
260.0,9.0,11.0,0.9,4.0,3.7,230.0,1014.4,0.4,6.5,-5.5,,,
260.0,10.0,13.0,,,,,1014.4,0.5,6.5,-6.0,,,
250.0,10.0,13.0,0.9,,3.8,221.0,1014.4,0.6,6.5,-5.6,,,
260.0,10.0,13.0,0.9,4.0,3.8,221.0,1014.5,0.6,6.5,-5.6,,,
250.0,11.0,13.0,,,,,1014.8,0.8,6.5,-5.6,,-0.0,
260.0,11.0,14.0,,,,,1015.1,0.8,6.5,-6.0,,,
250.0,11.0,14.0,1.0,4.0,3.8,203.0,1015.2,1.0,6.5,-5.8,,,
250.0,11.0,15.0,,,,,1015.4,1.1,6.5,-6.0,,,
250.0,12.0,14.0,,,,,1015.4,1.2,6.5,-5.8,,,
250.0,11.0,14.0,1.2,4.0,3.8,210.0,1015.6,1.0,6.6,-6.2,,,
250.0,10.0,13.0,,,,,1016.0,1.0,6.6,-6.3,,1.7,
260.0,10.0,13.0,,,,,1016.2,1.1,6.6,-5.8,,,
270.0,8.0,11.0,1.1,4.0,4.0,220.0,1016.2,1.0,6.6,-5.8,,,
270.0,8.0,11.0,,,,,1016.4,1.0,6.6,-6.2,,,
270.0,8.0,10.0,,,,,1016.5,0.9,6.6,-6.0,,,
270.0,8.0,10.0,1.1,4.0,4.0,219.0,1016.5,1.0,6.6,-6.3,,,
260.0,8.0,10.0,,,,,1016.6,1.0,6.6,-6.5,,2.3,
260.0,8.0,10.0,,,,,1016.5,1.0,6.6,-6.6,,,
260.0,7.0,10.0,1.0,10.0,4.1,138.0,1016.5,1.1,6.6,-6.4,,,
260.0,7.0,9.0,,,,,1016.6,1.0,6.6,-6.8,,,
250.0,7.0,9.0,,,,,1016.5,1.2,6.6,-6.5,,,
250.0,7.0,10.0,1.1,11.0,4.1,135.0,1016.6,1.2,6.6,-6.8,,,
240.0,7.0,9.0,,,,,1016.7,1.2,6.6,-6.8,,1.7,
240.0,7.0,9.0,,,,,1016.6,1.2,6.6,-6.6,,,
240.0,7.0,9.0,1.0,9.0,4.0,161.0,1016.8,1.2,6.6,-6.8,,,
230.0,7.0,10.0,,,,,1017.0,1.3,6.6,-6.4,,,
240.0,8.0,9.0,1.0,10.0,4.4,139.0,1017.1,1.5,6.6,-6.3,,,
230.0,8.0,10.0,,,,,1017.1,1.5,6.5,-6.3,,1.2,
230.0,8.0,10.0,,,,,1017.2,1.5,6.5,-6.2,,,
230.0,8.0,10.0,1.0,10.0,4.2,145.0,1017.1,1.5,6.5,-6.2,,,
230.0,8.0,10.0,,,,,1017.1,1.4,,-6.5,,,
220.0,8.0,10.0,,,,,1017.2,1.6,6.5,-5.3,,,
220.0,8.0,10.0,1.0,10.0,4.2,142.0,1017.1,1.7,6.5,-4.9,,,
220.0,8.0,10.0,,,,,1017.3,1.8,6.5,-4.2,,0.8,
220.0,9.0,11.0,,,,,1017.3,1.8,6.5,-4.6,,,
220.0,9.0,11.0,1.1,10.0,4.7,139.0,1017.5,2.0,6.5,-4.0,,,
220.0,9.0,11.0,,,,,1017.6,2.0,6.5,-4.1,,,
230.0,10.0,12.0,,,,,1017.6,2.1,6.5,-3.9,,,
230.0,10.0,12.0,1.0,10.0,4.1,117.0,1017.6,2.2,6.5,-3.9,,,
230.0,10.0,12.0,,,,,1017.8,2.2,6.5,-3.9,,1.1,
240.0,10.0,13.0,,,,,1018.0,2.3,6.5,-3.6,,,
240.0,11.0,14.0,1.2,9.0,4.2,130.0,1018.1,2.2,6.5,-4.4,,,
250.0,11.0,14.0,,,,,1018.2,2.2,6.5,-4.4,,,
250.0,12.0,14.0,,,,,1018.4,1.9,6.5,-4.7,,,
270.0,12.0,15.0,1.1,10.0,4.0,156.0,1018.7,1.5,6.5,-5.6,,,
260.0,11.0,14.0,,,,,1018.7,1.3,6.5,-6.0,,1.4,
270.0,11.0,14.0,,,,,1018.9,1.0,6.5,-6.2,,,
270.0,11.0,13.0,1.1,10.0,3.9,115.0,1019.0,0.6,6.5,-6.8,,,
270.0,10.0,12.0,,,,,1019.1,0.4,6.4,-6.8,,,
270.0,10.0,14.0,,,,,1019.3,0.3,6.4,-7.2,,,
270.0,11.0,15.0,1.1,9.0,4.1,143.0,1019.4,0.2,6.4,-8.0,,,
270.0,12.0,16.0,,,,,1019.4,0.1,6.4,-8.9,,1.9,
270.0,11.0,14.0,,,,,1019.6,-0.1,6.4,-9.4,,,
270.0,11.0,14.0,1.1,9.0,3.9,149.0,1019.7,-0.1,6.4,-9.2,,,
280.0,10.0,12.0,,,,,1019.9,-0.2,6.4,-9.1,,,
280.0,10.0,14.0,1.2,,3.9,281.0,1019.9,-0.3,6.4,-9.4,,,
280.0,10.0,13.0,1.2,4.0,3.9,281.0,1020.1,-0.4,6.4,-9.3,,,
290.0,12.0,15.0,,,,,1020.1,-0.4,6.4,-8.9,,2.4,
280.0,11.0,15.0,,,,,1020.0,-0.5,6.4,-8.4,,,
280.0,11.0,13.0,1.4,4.0,4.0,306.0,1020.2,-0.7,6.4,-8.8,,,
280.0,12.0,15.0,,,,,1020.1,-0.8,6.4,-8.9,,,
280.0,12.0,15.0,,,,,1020.2,-0.8,6.3,-8.5,,,
290.0,11.0,14.0,1.3,4.0,4.0,292.0,1020.3,-1.0,6.4,-9.1,,,
280.0,12.0,15.0,,,,,1020.4,-1.1,6.3,-9.2,,2.0,
290.0,12.0,15.0,,,,,1020.5,-1.3,6.3,-9.5,,,
300.0,13.0,15.0,1.3,4.0,3.9,310.0,1020.5,-1.6,6.4,-9.5,,,
300.0,13.0,15.0,,,,,1020.7,-1.8,6.3,-9.6,,,
290.0,12.0,15.0,,,,,1020.9,-1.9,6.3,-9.3,,,
290.0,12.0,15.0,1.3,4.0,4.0,297.0,1020.9,-1.8,6.3,-9.0,,,
290.0,13.0,17.0,,,,,1020.9,-2.0,6.3,-9.6,,1.8,
290.0,13.0,16.0,,,,,1021.2,-2.2,6.3,-9.7,,,
300.0,13.0,16.0,1.4,4.0,4.1,298.0,1021.3,-2.3,6.3,-9.1,,,
290.0,12.0,15.0,,,,,1021.5,-2.4,6.3,-9.2,,,
300.0,13.0,16.0,,,,,1021.5,-2.5,6.2,-9.5,,,
290.0,13.0,17.0,1.4,5.0,4.0,303.0,1021.6,-2.6,,-9.7,,,
290.0,13.0,17.0,,,,,1021.7,-2.6,6.2,-9.8,,1.7,
290.0,13.0,16.0,1.4,,4.1,306.0,1021.7,-2.5,6.3,-10.0,,,
300.0,13.0,15.0,1.4,4.0,4.1,306.0,1021.9,-2.7,6.3,-9.9,,,
290.0,12.0,15.0,,,,,1021.9,-2.8,6.3,-9.9,,,
300.0,12.0,14.0,,,,,1021.9,-3.0,6.3,-10.0,,,
290.0,12.0,14.0,1.4,5.0,4.2,298.0,1022.0,-3.0,6.4,-9.7,,,
290.0,12.0,14.0,,,,,1022.1,-3.3,6.4,-10.6,,1.7,
300.0,11.0,14.0,1.4,,4.1,297.0,1022.3,-3.3,,-9.7,,,
300.0,11.0,14.0,1.4,5.0,4.1,297.0,1022.3,-3.4,6.4,-10.1,,,
290.0,11.0,14.0,,,,,1022.5,-3.4,6.4,-10.0,,,
290.0,11.0,14.0,,,,,1022.6,-3.6,6.4,-10.2,,,
290.0,11.0,14.0,1.2,4.0,4.1,306.0,1022.7,-3.7,6.4,-10.3,,,
300.0,11.0,14.0,,,,,1022.8,-3.9,6.4,-10.7,,1.9,
290.0,11.0,14.0,,,,,1022.9,-4.0,6.4,-9.9,,,
280.0,12.0,15.0,1.2,4.0,4.0,308.0,1023.1,-4.0,6.4,-9.3,,,
290.0,12.0,15.0,,,,,1023.3,-4.1,6.4,-9.5,,,
280.0,13.0,15.0,,,,,1023.3,-4.4,6.4,-9.7,,,
280.0,13.0,16.0,1.3,4.0,4.0,305.0,1023.3,-4.3,6.4,-9.1,,,
280.0,12.0,15.0,,,,,1023.3,-4.7,6.4,-9.7,,1.6,
280.0,12.0,14.0,1.4,,4.0,299.0,1023.5,-4.9,6.4,-10.0,,,
290.0,12.0,14.0,1.4,4.0,4.0,299.0,1023.6,-5.0,6.4,-10.0,,,
290.0,12.0,15.0,,,,,1023.8,-5.0,6.4,-9.8,,,
290.0,12.0,14.0,,,,,1024.2,-5.0,6.4,-9.6,,,
280.0,12.0,15.0,1.2,4.0,4.0,296.0,1024.4,-5.1,6.4,-9.8,,,
280.0,12.0,15.0,,,,,1024.5,-5.3,6.4,-10.1,,2.4,
280.0,11.0,14.0,,,,,1024.5,-5.4,6.4,-10.4,,,
280.0,12.0,15.0,1.3,4.0,3.9,303.0,1024.9,-5.7,6.4,-10.7,,,
280.0,12.0,16.0,,,,,1025.2,-5.6,6.4,-10.1,,,
280.0,12.0,14.0,,,,,1025.3,-5.6,6.4,-10.2,,,
290.0,12.0,16.0,1.3,5.0,4.0,301.0,1025.5,-5.9,6.4,-10.9,,,
280.0,12.0,14.0,,,,,1025.6,-6.1,6.4,-11.3,,2.7,
280.0,11.0,13.0,,,,,1025.7,-6.0,6.4,-10.8,,,
280.0,11.0,15.0,1.3,4.0,4.0,298.0,1025.9,-6.2,6.4,-11.4,,,
280.0,11.0,14.0,,,,,1026.0,-6.5,6.4,-11.6,,,
270.0,11.0,14.0,,,,,1026.3,-6.4,6.4,-11.5,,,
280.0,12.0,14.0,1.2,4.0,3.9,301.0,1026.4,-6.3,6.5,-11.6,,,
280.0,11.0,15.0,,,,,1026.4,-6.3,6.4,-11.8,,3.0,
280.0,12.0,15.0,,,,,1026.5,-6.3,6.4,-12.2,,,
280.0,12.0,14.0,1.2,4.0,3.8,294.0,1026.5,-6.4,6.4,-12.3,,,
280.0,12.0,15.0,,,,,1026.5,-6.5,6.4,-12.3,,,
280.0,12.0,16.0,,,,,1026.5,-6.6,6.4,-12.3,,,
280.0,12.0,16.0,1.2,4.0,3.8,293.0,1026.9,-6.4,6.3,-11.6,,,
280.0,13.0,17.0,,,,,1027.1,-6.7,6.3,-12.4,,2.4,
280.0,12.0,16.0,,,,,1027.2,-6.7,6.3,-12.4,,,
280.0,13.0,15.0,1.3,4.0,3.9,294.0,1027.3,-6.6,6.3,-12.2,,,
280.0,13.0,16.0,,,,,1027.4,-6.6,6.3,-12.4,,,
270.0,13.0,16.0,,,,,1027.4,-6.6,6.3,-12.1,,,
280.0,13.0,16.0,1.4,4.0,3.9,285.0,1027.4,-6.6,6.3,-12.0,,,
280.0,13.0,16.0,,,,,1027.4,-6.7,6.3,-12.2,,1.8,
280.0,12.0,16.0,,,,,1027.6,-6.7,6.2,-12.5,,,
280.0,12.0,15.0,1.3,4.0,3.9,297.0,1027.5,-6.7,6.1,-12.8,,,
270.0,12.0,15.0,,,,,1027.5,-6.7,6.1,-13.1,,,
280.0,12.0,16.0,1.3,,3.8,292.0,1027.5,-6.5,6.1,-13.0,,,
280.0,12.0,15.0,1.3,5.0,3.8,292.0,1027.4,-6.4,6.1,-12.9,,,
280.0,12.0,15.0,,,,,1027.3,-6.2,6.1,-12.9,,0.6,
280.0,12.0,15.0,,,,,1027.2,-6.0,6.1,-12.9,,,
280.0,12.0,15.0,1.2,4.0,3.8,302.0,1026.9,-6.2,6.0,-13.4,,,
280.0,13.0,16.0,,,,,1026.9,-6.0,6.0,-13.0,,,
280.0,12.0,15.0,,,,,1026.8,-5.9,6.0,-12.6,,,
280.0,13.0,17.0,1.3,4.0,3.8,296.0,1026.9,-5.9,6.0,-12.5,,,
280.0,12.0,16.0,,,,,1026.7,-6.1,6.0,-13.0,,-0.5,
280.0,13.0,16.0,,,,,1026.8,-5.9,6.0,-12.6,,,
280.0,13.0,16.0,1.2,5.0,3.8,297.0,1026.9,-5.8,5.7,-12.7,,,
280.0,13.0,16.0,,,,,1026.8,-5.9,5.7,-13.4,,,
280.0,11.0,14.0,1.3,,3.8,299.0,1026.8,-5.7,5.8,-12.9,,,
290.0,11.0,15.0,1.3,4.0,3.8,299.0,1026.9,-5.7,5.8,-13.2,,,
280.0,11.0,14.0,,,,,1026.7,-5.5,5.8,-12.4,,-1.0,
280.0,11.0,16.0,,,,,1026.7,-5.7,5.8,-13.2,,,
280.0,12.0,18.0,1.3,5.0,3.9,298.0,1026.8,-5.6,5.8,-12.9,,,
280.0,12.0,16.0,,,,,1027.0,-5.4,5.8,-12.7,,,
280.0,11.0,14.0,1.2,,3.7,303.0,1027.3,-5.5,5.8,-13.2,,,
280.0,11.0,13.0,1.2,4.0,3.7,303.0,1027.5,-5.6,5.8,-13.6,,,
280.0,11.0,15.0,,,,,1027.3,-5.5,5.8,-13.7,,-0.0,
280.0,12.0,15.0,,,,,1027.3,-5.5,5.8,-13.8,,,
280.0,11.0,15.0,1.1,4.0,3.7,298.0,1027.4,-5.2,5.8,-13.0,,,
280.0,11.0,15.0,,,,,1027.7,-5.1,5.8,-13.0,,,
270.0,12.0,16.0,,,,,1027.7,-5.2,5.8,-13.2,,,
290.0,12.0,15.0,1.1,4.0,3.7,295.0,1027.8,-4.9,5.8,-12.4,,,
280.0,12.0,15.0,,,,,1028.1,-5.1,5.8,-13.3,,1.7,
280.0,11.0,14.0,,,,,1028.2,-5.2,5.8,-13.5,,,
290.0,12.0,15.0,1.1,4.0,3.7,299.0,1028.4,-5.1,5.8,-13.3,,,
280.0,11.0,15.0,,,,,1028.5,-5.2,5.9,-13.5,,,
280.0,11.0,15.0,1.2,,3.7,298.0,1028.8,-5.2,5.9,-13.6,,,
280.0,12.0,16.0,1.2,5.0,3.7,298.0,1028.9,-5.0,5.8,-12.9,,,
280.0,11.0,14.0,,,,,1029.1,-5.0,5.8,-13.1,,2.6,
270.0,11.0,16.0,,,,,1029.3,-4.8,5.8,-12.3,,,
280.0,11.0,14.0,1.1,4.0,3.6,301.0,1029.6,-5.0,5.8,-13.0,,,
270.0,11.0,14.0,,,,,1029.9,-5.1,5.8,-13.3,,,
270.0,12.0,15.0,,,,,1030.1,-4.7,5.8,-12.1,,,
